
id,timestamp,caller_ip,call_path,endpoint_path,method,status_code
2e29be78-bafc-4da0-a8d0-1dff5d7ed1f8,2021-02-09 23:58:55.053,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
c522ee3b-aa40-4f03-9e7a-8ef61e834f3e,2021-02-09 23:59:01.045,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
b1bdafbb-a63d-4643-b9f8-3b71f7e785e6,2021-02-09 23:59:07.051,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
c9abe57e-810b-4cae-9364-04e26175d0a2,2021-02-09 23:59:13.059,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
30fd4772-9230-44f9-bc45-febaeccc8242,2021-02-09 23:59:19.062,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
a24ba88d-ec0d-4b67-8231-0339ee0707e2,2021-02-09 23:59:25.073,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
f94fd778-fcea-45fd-9473-6a98090ad85c,2021-02-09 23:59:31.062,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
7f5d5d25-34fc-47fc-b2c9-b00d1a7e4959,2021-02-09 23:59:37.052,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
3403c296-1d7b-48b7-8195-393e74e73b37,2021-02-09 23:59:43.048,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
e9c7c5e8-4fc9-4542-98b6-17d0e1e17be0,2021-02-09 23:59:49.053,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
49bda847-e1d5-4996-b36b-48e137724d2e,2021-02-09 23:59:55.052,75.72.144.191,/v1/services/event-api,/v1/services/event-api,GET,200
f66faefa-d5dd-496a-9465-f29690fb2330,2021-02-09 23:06:36.439,107.77.223.31,/v1/user/profile,/v1/user/profile,GET,200
f1b38611-5967-4c57-a7cc-a6d7394146c2,2021-02-09 23:06:36.925,107.77.223.31,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561,/v1/events/{event_id},GET,200
41e727ba-ed8c-453e-8a9f-0967841a8074,2021-02-09 23:06:37.115,107.77.223.31,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
54f70a7f-bd45-40fe-a74c-e53d5a3c62cd,2021-02-09 23:39:44.094,98.35.160.117,/v1/user/profile,/v1/user/profile,GET,200
01e321d1-0d7e-42cc-aaa4-92ea396b1485,2021-02-09 23:39:44.746,98.35.160.117,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356,/v1/events/{event_id},GET,200
0a56fd11-45e1-4da2-a831-e8f5e2bf59ce,2021-02-09 23:39:44.936,98.35.160.117,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356/attendees,/v1/events/{event_id}/attendees,GET,200
964234c0-2f47-4f0d-a6f2-32622a114fad,2021-02-09 23:39:48.022,98.35.160.117,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356/enter,/v1/events/{event_id}/enter,POST,200
12c80b20-5737-4baf-bba4-f7d8f4e2b970,2021-02-09 23:39:49.763,98.35.160.117,/v1/services/event-api,/v1/services/event-api,GET,200
01ac1672-d8a3-4eb3-b34d-48a95aed502e,2021-02-09 23:39:50.353,0.0.0.0,/nes/auth,/nes/auth,AUTH,200
e510ea60-4c15-4670-a459-9adb0065bdbc,2021-02-09 23:39:50.442,0.0.0.0,/v1/server,/v1/server,GET,200
d9c4ec9e-908e-47ed-a25b-4b707e15b7b8,2021-02-09 23:39:50.461,0.0.0.0,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356,/v1/events/{event_id},GET,200
72990129-bfab-4ae5-8b73-20c51e7ee6ab,2021-02-09 23:39:50.591,0.0.0.0,/v1/user/profile,/v1/user/profile,GET,200
4ff2505c-e48b-4600-9041-ac372ab421ef,2021-02-09 23:40:02.330,0.0.0.0,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356/enter,/v1/events/{event_id}/enter,POST,200
aa9c9d16-4221-4334-83e5-af266fc12f9e,2021-02-09 23:15:48.685,98.207.181.46,/v1/user/profile,/v1/user/profile,GET,200
fe45b29f-9b5f-4b86-ab76-12025963bf10,2021-02-09 23:15:49.639,98.207.181.46,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356,/v1/events/{event_id},GET,200
e7c0bf71-90e2-46da-8b37-4f47a2cf0694,2021-02-09 23:15:49.869,98.207.181.46,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356/attendees,/v1/events/{event_id}/attendees,GET,200
7b5350f8-ddc7-4db2-82cf-3c83baf8cac5,2021-02-09 23:16:10.842,98.207.181.46,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356/enter,/v1/events/{event_id}/enter,POST,200
841ec272-8041-4cb7-99b7-e1636b4aea9f,2021-02-09 23:16:13.191,98.207.181.46,/v1/services/event-api,/v1/services/event-api,GET,200
4ebb5b41-301d-4257-add4-bb31edb88f9d,2021-02-09 23:16:13.755,0.0.0.0,/nes/auth,/nes/auth,AUTH,200
40332d5d-3484-4b4d-8aa7-59b374219bcc,2021-02-09 23:16:13.970,0.0.0.0,/v1/server,/v1/server,GET,200
a933e8b9-361b-4cd6-90a2-755ccbfe1605,2021-02-09 23:16:13.997,0.0.0.0,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356,/v1/events/{event_id},GET,200
ce8c5762-450c-4f2d-b413-4f241933d9f3,2021-02-09 23:16:14.099,0.0.0.0,/v1/user/profile,/v1/user/profile,GET,200
c1f122fe-d89e-4658-b5ae-9246016c13c1,2021-02-09 23:16:16.391,0.0.0.0,/v1/events/39406ae8-3b4b-4dbd-9c29-e0fd6cec7356/enter,/v1/events/{event_id}/enter,POST,200
fe7b6bc6-5df7-4e68-82b8-52d424a2236c,2021-02-09 23:59:56.369,73.222.221.212,/v1/user/profile,/v1/user/profile,GET,200
ef09aea9-b426-4c12-809a-bf34c92627f2,2021-02-09 23:05:18.719,98.216.152.52,/v1/user/profile,/v1/user/profile,GET,200
dda7d049-8ec5-48c7-8f0c-c02b2f962342,2021-02-09 23:05:18.966,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561,/v1/events/{event_id},GET,200
01d12e80-787f-4f2d-8cbe-8bb3485b9364,2021-02-09 23:05:19.134,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
5ca40a36-4978-42a4-bb25-dc8d9b088db5,2021-02-09 23:06:36.754,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
9166e387-bdb8-416a-8905-a1180a3de9ae,2021-02-09 23:09:17.470,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
f86aeebd-dc53-4d1a-acd0-230b46848b0a,2021-02-09 23:09:18.183,98.216.152.52,/v1/user/profile,/v1/user/profile,GET,200
bf5b5633-f496-4c5b-b072-1545bed56bb7,2021-02-09 23:09:18.259,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561,/v1/events/{event_id},GET,200
181ead67-6525-485b-9ad7-ad0a3feffe46,2021-02-09 23:09:18.383,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
b6a4e918-c804-4137-9684-32b6cfaa7c8a,2021-02-09 23:13:30.895,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
eefe181b-7676-4e46-b9ed-d74513e5458f,2021-02-09 23:13:32.615,98.216.152.52,/v1/user/profile,/v1/user/profile,GET,200
bfc20a57-fa4a-4444-bccf-b2c55a9bfb1a,2021-02-09 23:13:32.790,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561,/v1/events/{event_id},GET,200
7859f634-e1f3-45b5-8d41-3cb779de3a11,2021-02-09 23:13:32.971,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
da87f07b-b1c7-4f39-a1f1-dc02cadd780b,2021-02-09 23:15:15.272,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
e4df7679-b793-4cc6-a952-bf3559ff47eb,2021-02-09 23:28:21.931,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
32ad51ed-5bb6-4c10-ae4a-17924c4f28dd,2021-02-09 23:28:22.450,98.216.152.52,/v1/user/profile,/v1/user/profile,GET,200
29c2d357-87b7-4174-8c17-3f145669b002,2021-02-09 23:28:22.676,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561,/v1/events/{event_id},GET,200
caef64a4-37af-492a-9098-c960adad6416,2021-02-09 23:28:22.747,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
86fc957c-428c-44f1-8580-3fcad8162a04,2021-02-09 23:58:44.665,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
cf6330ab-86ad-4e3e-a548-9d906c4f08df,2021-02-09 23:58:45.234,98.216.152.52,/v1/user/profile,/v1/user/profile,GET,200
d904fc53-623d-4acf-97fc-b31e4ffaa010,2021-02-09 23:58:45.371,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561,/v1/events/{event_id},GET,200
a881be92-5011-433c-979b-e39a34ffd324,2021-02-09 23:58:45.439,98.216.152.52,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
dc3fc133-7863-4c8c-8672-1c59e1e4b362,2021-02-09 22:21:29.888,172.58.70.229,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160/attendees,/v1/events/{event_id}/attendees,GET,200
acbf8624-7a03-4993-a942-66f7f086231b,2021-02-09 22:25:31.857,172.58.70.229,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160/attendees,/v1/events/{event_id}/attendees,GET,200
8c5a1ff6-f2a8-4631-9df1-64103922c86e,2021-02-09 22:52:15.832,172.58.70.229,/v1/services/event-api,/v1/services/event-api,GET,200
913277b0-7304-40ef-90f7-d0059882f45c,2021-02-09 22:52:35.146,104.6.32.151,/v1/services/event-api,/v1/services/event-api,GET,200
3468a068-3467-428c-a00e-be4cc92ccbb9,2021-02-09 22:52:35.457,0.0.0.0,/nes/auth,/nes/auth,AUTH,200
20de621a-16a9-476a-9374-6fc67e0ad70b,2021-02-09 22:52:35.500,0.0.0.0,/v1/server,/v1/server,GET,200
b8631474-a376-4757-b2ed-62c9c2f62907,2021-02-09 22:52:35.522,0.0.0.0,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160,/v1/events/{event_id},GET,200
9ce5cca6-c40a-47a6-a33c-7809db8e93d4,2021-02-09 22:52:35.707,0.0.0.0,/v1/user/profile,/v1/user/profile,GET,200
812c1789-287d-447a-94f0-a4b81121cb6c,2021-02-09 22:52:39.707,0.0.0.0,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160/enter,/v1/events/{event_id}/enter,POST,200
2c7a51e9-7ce5-45c1-b743-915cde664f88,2021-02-09 23:01:34.219,136.57.164.3,/v1/user/profile,/v1/user/profile,GET,200
71ae22e4-b55d-49c8-84fc-a84b42edfa80,2021-02-09 23:01:34.427,136.57.164.3,/v1/events/7910937a-7ddc-4dd3-a338-790a6050a80e,/v1/events/{event_id},GET,200
4a0032e1-d346-4bc5-bbcb-73c9d3b4750e,2021-02-09 23:01:34.504,136.57.164.3,/v1/events/7910937a-7ddc-4dd3-a338-790a6050a80e/attendees,/v1/events/{event_id}/attendees,GET,200
e9d6f1ae-fbd6-4c30-84bb-c2ad8ce14207,2021-02-09 23:38:40.375,72.21.196.64,/v1/user/profile,/v1/user/profile,GET,200
1b9a4d29-63b7-4b8e-b373-356f157faad2,2021-02-09 23:38:41.124,72.21.196.64,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561,/v1/events/{event_id},GET,200
7386ca5e-a592-4edc-8012-9e03c90ae67f,2021-02-09 23:38:41.330,72.21.196.64,/v1/events/2adba6b9-3a21-4c3f-a4c9-364ccfe96561/attendees,/v1/events/{event_id}/attendees,GET,200
df5da655-cf07-4c3a-8525-bc066eab16d1,2021-02-09 22:57:39.605,70.112.194.249,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160/feedback,/v1/events/{event_id}/feedback,POST,200
e6406744-2e11-4b45-ba88-c82303d4737c,2021-02-09 22:57:42.920,70.112.194.249,/v1/user/profile,/v1/user/profile,GET,200
6d664e5a-5cbf-4c8b-a30a-b2ec4dd4c7b2,2021-02-09 23:02:05.629,104.172.240.169,/v1/user/profile,/v1/user/profile,GET,200
107cf196-7a70-4524-a494-28a1c2222cce,2021-02-09 23:02:06.414,104.172.240.169,/v1/events/3ac15250-a66d-432e-9fd5-51aac5a5e22e,/v1/events/{event_id},GET,200
3e537cfe-d3a2-48b0-841c-5231fc8565e3,2021-02-09 23:02:06.691,104.172.240.169,/v1/events/3ac15250-a66d-432e-9fd5-51aac5a5e22e/attendees,/v1/events/{event_id}/attendees,GET,200
f9b78c37-c20b-4538-9ed6-69b18c1700e5,2021-02-09 23:05:01.146,104.172.240.169,/v1/events/3ac15250-a66d-432e-9fd5-51aac5a5e22e/attendees,/v1/events/{event_id}/attendees,GET,200
4f7b58a7-8027-4f65-a5b0-08d2b7342f5b,2021-02-09 23:05:43.700,104.172.240.169,/v1/user/profile,/v1/user/profile,GET,200
d1d23d7f-e399-465e-b935-ebe93a4ab3a1,2021-02-09 23:05:48.878,104.172.240.169,/v1/user/profile,/v1/user/profile,PUT,200
7239f3df-f932-4094-be09-2d71bc1add9d,2021-02-09 23:05:48.971,104.172.240.169,/v1/user/profile,/v1/user/profile,GET,200
f58b63ae-2976-4651-88b5-728197ddb29f,2021-02-09 23:04:25.955,130.132.173.195,/v1/events/7910937a-7ddc-4dd3-a338-790a6050a80e/attendees,/v1/events/{event_id}/attendees,GET,200
33b859a9-40d3-405f-ba22-bb9076a12b6b,2021-02-09 23:04:27.762,130.132.173.195,/v1/user/profile,/v1/user/profile,GET,200
9e9f3c94-f67f-4273-bae3-13cc6d999bf2,2021-02-09 23:04:27.840,130.132.173.195,/v1/events/7910937a-7ddc-4dd3-a338-790a6050a80e,/v1/events/{event_id},GET,200
0402e478-f2ac-4ff3-81d2-adff0922b0dc,2021-02-09 23:04:27.870,130.132.173.195,/v1/events/7910937a-7ddc-4dd3-a338-790a6050a80e/attendees,/v1/events/{event_id}/attendees,GET,200
6311fd62-fabb-4e68-8ff6-368e5ee86cfa,2021-02-09 23:08:51.088,76.20.33.159,/v1/user/profile,/v1/user/profile,GET,200
ace12ca5-5299-42c2-a00f-7e56a475489c,2021-02-09 23:08:51.638,76.20.33.159,/v1/events/1d831b64-cd18-40e2-a53c-7653e1d1f3db,/v1/events/{event_id},GET,200
753a9fc0-5c00-4e7e-92b3-59f0f9294207,2021-02-09 23:08:52.007,76.20.33.159,/v1/events/1d831b64-cd18-40e2-a53c-7653e1d1f3db/attendees,/v1/events/{event_id}/attendees,GET,200
20fc08e9-4ec4-45af-b6da-2c3037b08cd6,2021-02-09 23:09:27.421,76.20.33.159,/v1/user/profile,/v1/user/profile,GET,200
0b3252b4-9937-4eed-a026-cf7ccbb72082,2021-02-09 23:10:16.140,76.20.33.159,/v1/events/1d831b64-cd18-40e2-a53c-7653e1d1f3db/attendees,/v1/events/{event_id}/attendees,GET,200
d4087f8a-9a73-465f-a6db-9a9299c1e507,2021-02-09 23:55:05.351,96.84.211.210,/v1/events,/v1/events,GET,200
0500f260-9125-4e08-8b4b-55f3c99b8eb7,2021-02-09 23:56:53.071,96.84.211.210,/v1/events,/v1/events,GET,200
6f408356-062b-4b48-9e39-bc40531b63f3,2021-02-09 22:54:21.878,65.96.174.5,/v1/user/profile,/v1/user/profile,GET,200
8ace4ead-87da-4c78-be5a-e1fcc1161579,2021-02-09 22:54:22.076,65.96.174.5,/v1/events/7b333ade-c96f-49ca-af71-73d1f13facb6,/v1/events/{event_id},GET,200
1d29b579-653a-4829-a1cc-d4252337612a,2021-02-09 22:54:22.166,65.96.174.5,/v1/events/7b333ade-c96f-49ca-af71-73d1f13facb6/attendees,/v1/events/{event_id}/attendees,GET,200
97aeda3b-5665-4aa2-a858-28c93553c994,2021-02-09 23:56:59.245,74.71.113.168,/v1/events,/v1/events,GET,200
d2950b33-5a6c-41e4-b298-93008c9b85af,2021-02-09 23:58:28.920,74.71.113.168,/v1/events,/v1/events,GET,200
64d62625-022f-467a-9989-f4f1c55f595a,2021-02-09 23:40:16.073,68.173.191.49,/v1/user/profile,/v1/user/profile,GET,200
213feed3-74cf-43ed-bfef-0936f0a5eddb,2021-02-09 23:40:16.840,68.173.191.49,/v1/events/09008d81-1c14-42d0-b8ff-941f326e1884,/v1/events/{event_id},GET,200
472d2be9-4de4-4714-8f4f-8ad856c9d4d7,2021-02-09 23:40:17.817,68.173.191.49,/v1/events/09008d81-1c14-42d0-b8ff-941f326e1884/attendees,/v1/events/{event_id}/attendees,GET,200
d71fd8c6-e3c8-41d7-a311-0895588f4827,2021-02-09 23:19:01.892,65.92.207.69,/v1/events/14424121-09cc-48c2-858d-e86fcc870711/attendees,/v1/events/{event_id}/attendees,GET,200
cbc79cf3-9335-4021-b5fe-29e52f42ee06,2021-02-09 22:49:30.344,107.127.0.140,/v1/services/event-api,/v1/services/event-api,GET,200
f8c2d8b0-11bb-489e-a6d2-9002679a2ceb,2021-02-09 22:49:30.772,0.0.0.0,/nes/auth,/nes/auth,AUTH,200
83067b90-bf8f-4698-adbc-eea54eb50bea,2021-02-09 22:49:30.840,0.0.0.0,/v1/server,/v1/server,GET,200
496e714e-2fa0-4fd4-9d6a-81e0be2be7f8,2021-02-09 22:49:30.880,0.0.0.0,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160,/v1/events/{event_id},GET,200
a4e9d15d-f3ba-4c95-b272-0e016bc17aad,2021-02-09 22:49:30.950,0.0.0.0,/v1/user/profile,/v1/user/profile,GET,200
c5226427-67c6-432a-bec7-ef622321f92f,2021-02-09 22:49:34.198,107.127.0.140,/v1/services/event-api,/v1/services/event-api,GET,200
480be5a8-aa9e-4705-b827-ae891283161b,2021-02-09 22:49:34.557,0.0.0.0,/nes/auth,/nes/auth,AUTH,200
394a0fdd-487e-4ad7-a380-0a0ce5866b7c,2021-02-09 22:49:34.618,0.0.0.0,/v1/server,/v1/server,GET,200
f9a8047f-2830-44f2-b9b2-7d3357468b37,2021-02-09 22:49:34.665,0.0.0.0,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160,/v1/events/{event_id},GET,200
360a0ee6-4dc7-4f60-8662-d80c57ac4058,2021-02-09 22:49:34.737,0.0.0.0,/v1/user/profile,/v1/user/profile,GET,200
17358fff-65c6-4ddc-8213-ed8b1bc20a35,2021-02-09 22:49:53.321,0.0.0.0,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160/enter,/v1/events/{event_id}/enter,POST,200
fea405db-917e-4e74-90e3-436e2a9be162,2021-02-09 22:57:56.098,107.127.0.140,/v1/events/dbc32e1d-237e-4dc9-bdc2-92e97a1ec160/feedback,/v1/events/{event_id}/feedback,POST,200
ba275cda-72da-463a-80e7-04bb789c0429,2021-02-09 22:57:58.699,107.127.0.140,/v1/user/profile,/v1/user/profile,GET,200
7b220b44-875d-4914-b814-6eedbbdd6436,2021-02-09 23:35:41.060,65.93.108.160,/v1/user/profile,/v1/user/profile,GET,200
2b79b085-a13a-4a6c-ad0e-2e9727e21a57,2021-02-09 23:35:41.379,65.93.108.160,/v1/events/60b84585-7587-4f3b-b5b7-26155d093624,/v1/events/{event_id},GET,200
a228ff38-2c71-4672-9172-efec4139858c,2021-02-09 23:35:41.500,65.93.108.160,/v1/events/60b84585-7587-4f3b-b5b7-26155d093624/attendees,/v1/events/{event_id}/attendees,GET,200
55ff6a87-0500-41e0-a6af-4183ec4285a6,2021-04-12 23:37:35.443,172.117.9.190,/v1/events/1c5ae89e-4ecf-429a-a697-662102dfb1eb,/v1/events/{event_id},GET,200
